EmployeeID,FullName,Birthday,Gender,PhoneNumber,StartDate,BaseSalary,MID,Role,Username
E0481,Hồ Ngọc Lan,1992-02-05,Nữ,0712577711,2018-11-08,19399688,E0285,SalePerson,SP0068
E0482,Châu Minh Phong,1994-08-20,Nam,0391241862,2016-07-28,21797014,E0272,SalePerson,SP0069
E0483,Huỳnh Hoàng Tuấn,1987-04-04,Nam,0937081647,2016-09-20,20786028,E0323,Receptionist,RC0065
E0484,Quách Xuân Sơn,1977-03-08,Nam,0531060053,2023-08-30,18663292,E0285,Receptionist,RC0066
E0485,Tạ Minh Tuấn,1984-11-22,Nam,0881558393,2024-11-22,9241465,E0424,SalePerson,SP0070
E0486,Phạm Ánh Trinh,1994-03-12,Nữ,0506506373,2016-05-09,13798323,E0285,SalePerson,SP0071
E0487,Tăng Bích Uyên,2002-12-27,Nữ,0797189241,2019-02-20,7474346,E0372,Receptionist,RC0067
E0488,Bùi Thùy Trinh,2003-04-20,Nữ,0815099768,2022-10-23,19038092,E0424,SalePerson,SP0072
E0489,Nguyễn Tấn Long,1997-08-01,Nam,0736391025,2021-08-03,6445994,E0285,SalePerson,SP0073
E0490,Trịnh Ngọc Chi,1984-01-23,Nữ,0975245086,2016-09-13,18608008,E0285,Cashier,CS0070
E0491,Vũ Bích Nga,1976-01-24,Nữ,0333968527,2017-07-27,17115585,E0323,SalePerson,SP0074
E0492,Phan Hữu Thắng,1977-11-24,Nam,0521298338,2024-10-02,22496777,E0372,SalePerson,SP0075
E0493,Vũ Tuyết Thủy,1995-12-14,Nữ,0934497347,2018-06-29,11508255,E0285,Receptionist,RC0068
E0494,Dương Tuyết Hằng,1992-11-11,Nữ,0962706614,2019-03-28,11629294,E0325,Receptionist,RC0069
E0495,Hồ Quốc Tùng,1999-10-19,Nam,0846897152,2023-02-24,11895490,E0272,SalePerson,SP0076
E0496,Nguyễn Yến Hiền,1983-10-12,Nữ,0866656749,2016-09-25,12362786,E0327,SalePerson,SP0077
E0497,Huỳnh Bích Tâm,1976-09-28,Nữ,0758750663,2016-05-24,18912618,E0306,Receptionist,RC0070
E0498,Lương Thu Như,1976-07-19,Nữ,0972439920,2024-02-13,18127051,E0327,Receptionist,RC0071
E0499,Lương Phúc Hoàng,2003-11-27,Nam,0936264488,2022-12-24,18896569,E0348,Receptionist,RC0072
E0500,Phạm Mai Thúy,2001-04-16,Nữ,0543640270,2018-06-15,19811305,E0372,SalePerson,SP0078
