EmployeeID,FullName,Birthday,Gender,PhoneNumber,StartDate,BaseSalary,MID,Role,Username
E0484,Thái Xuân Nghĩa,1984-03-26,Nam,0885270171,2021-01-18,7814421,E0285,Admin,AD0049
E0485,Lê Minh Hậu,2003-06-16,Nam,0933816742,2016-08-02,12852486,E0424,Cashier,CS0060
E0486,Đặng Phúc Nhật,1994-01-08,Nam,0547156627,2016-12-23,14354027,E0272,Cashier,CS0061
E0487,Châu Diệu Hương,1997-08-31,Nữ,0861498282,2021-11-01,20543513,E0424,Staff,EM0046
E0488,Hồ Lan Kiều,1995-10-19,Nữ,0815273230,2018-06-06,21220394,E0272,Admin,AD0050
E0489,Tạ Ánh Vân,1997-01-16,Nữ,0849160169,2019-07-16,19952609,E0348,Receptionist,RC0052
E0490,Lương Hùng Sơn,1994-07-28,Nam,0366337050,2017-11-11,17696359,E0467,Cashier,CS0062
E0491,Vũ Xuân Duyên,2002-02-27,Nữ,0501166918,2020-02-09,10944829,E0272,Cashier,CS0063
E0492,Lương Phương Hằng,1982-06-09,Nữ,0969461195,2024-04-21,20323429,E0272,Cashier,CS0064
E0493,Nguyễn Thùy Giang,1984-05-25,Nữ,0311686462,2023-05-23,19353664,E0272,Cashier,CS0065
E0494,Lý Thùy Hằng,1983-05-12,Nữ,0379323023,2022-11-23,10507436,E0285,Cashier,CS0066
E0495,Lê Phương Ngọc,1994-10-08,Nữ,0814150937,2022-01-11,9663991,E0424,Admin,AD0051
E0496,Cao Phúc Tuấn,1975-06-05,Nam,0338069847,2015-09-08,14928188,E0327,Staff,EM0047
E0497,Cao Thúy Trinh,2002-02-10,Nữ,0556690551,2019-10-26,17292750,E0323,Staff,EM0048
E0498,Mai Thanh Loan,1993-01-09,Nữ,0735797863,2023-02-18,10659470,E0327,Receptionist,RC0053
E0499,Thái Thúy Thy,1975-09-30,Nữ,0597691567,2022-02-08,18086494,E0327,Receptionist,RC0054
E0500,Hà Yến Châu,1988-03-07,Nữ,0902714872,2021-10-22,12545696,E0424,Receptionist,RC0055
